participant_id,baseline,sc_ped
368,32.842666666666666,33.49366666666666
369,33.33989995775479,33.70156662442145
370,5.614,7.463333333333334
371,35.3255,36.81583333333333
372,35.773659734136544,36.47132640080321
373,6.680166666666667,6.680166666666667
374,13.267833333333332,13.267833333333332
375,24.673000000000002,24.673000000000002
381,32.72893775060928,33.20260441727595
382,17.037333333333333,17.037333333333333
383,6.104166666666667,6.104166666666667
384,4.936166666666666,5.0504999999999995
385,52.96851576546747,55.101182432134145
386,30.569999999999997,31.518666666666668
388,12.517333333333333,12.517333333333333
389,47.79738906695768,48.15672240029102
390,21.70596231438456,23.220628981051227
391,27.374166666666667,28.602666666666664
392,23.528,24.977666666666664
393,20.4985,20.4985
394,10.396333333333333,10.396333333333331
395,21.632499999999997,22.3885
396,48.469958489938485,48.469958489938485
397,23.224929873168634,23.224929873168634
398,26.74616911446955,26.74616911446955
399,24.791451728028633,24.968785061361963
400,15.329666666666665,15.329666666666665
401,33.31310144652106,33.59543477985439
402,24.066,24.066
403,15.913833333333333,15.913833333333333
404,30.705166666666663,30.705166666666663
405,37.47933333333333,37.95533333333333
406,15.99723948875442,16.167572822087756
407,23.837333333333333,23.837333333333333
408,29.637166666666666,30.042166666666667
409,6.455,7.971666666666668
410,39.27349691650487,40.372496916504865
412,27.770546998835982,27.770546998835982
413,40.16754407902198,41.54087741235531
415,63.62635022295375,63.62635022295375
416,42.52530667572942,42.90564000906275
417,47.35355958056465,48.80722624723133
418,15.380833333333333,15.653833333333333
420,23.1695,23.1695
421,22.13816666666667,22.467166666666664
422,30.20786096075785,30.758527627424513
423,35.618577818658196,35.93824448532486
424,45.343977735463156,45.714977735463165
425,22.443862554595107,23.496862554595108
427,10.559999999999999,10.559999999999999
429,27.569666666666663,27.798333333333332
430,7.458166666666666,7.458166666666666
431,73.77433333333333,73.77433333333333
432,17.94483333333333,17.94483333333333
435,24.873869101608573,25.33353576827524
439,48.227537255015626,50.785203921682296
440,14.0455,15.8695
441,10.889833333333332,11.141833333333334
442,10.865833333333335,11.2065
443,37.99530707713174,38.50864041046508
444,28.073166666666665,28.073166666666665
445,60.2996252845701,61.41729195123676
446,13.666333333333334,15.5785
447,38.72266666666666,38.991
448,11.7625,11.7625
449,56.885666666666665,57.224000000000004
450,14.543666666666667,16.215666666666664
452,29.404,30.330333333333336
453,34.54533333333333,34.54533333333333
454,18.3695,18.9575
455,35.141999999999996,35.141999999999996
456,69.118,69.37933333333334
457,62.36628450052976,64.50728450052975
458,39.13861343404764,40.63994676738098
459,13.764833333333332,13.764833333333332
461,47.49760803831945,49.73027470498611
